개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,건물지상층수,건물지하층수,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,발한실여부,사용끝지상층,사용끝지하층,사용시작지상층,사용시작지하층,상세영업상태명,상세영업상태코드,여성종사자수,영업상태코드,욕실수,위생업태명,전화번호,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
4751000,4751000-202-2000-00001,2000-09-07,영업/정상,,270.00,,55616,창명사우나,공동탕업,I,,,,,N,2025-12-15 16:15:28,전북특별자치도 장수군 장계면 동동천변길 4,Y,,,,,영업,01,,01,2,공동탕업,0633521800,,,,252729.864153373    ,247934.089890952    ,전북특별자치도 장수군 장계면 장계리 388-1 ,2022-11-28 11:04:52
4751000,4751000-202-1998-00001,1998-02-04,영업/정상,,413.00,,55658,장수호텔목욕탕,공동탕업,I,,4,2,,N,2025-12-15 16:15:28,전북특별자치도 장수군 번암면 장수로 673-14,Y,,,4,2,영업,01,,01,1,공동탕업,0633535555,,,,247430.387626312    ,226557.186875793    ,전북특별자치도 장수군 번암면 죽산리 255-10 ,2024-11-05 14:12:59
4751000,4751000-202-2013-00001,2013-08-27,영업/정상,,514.12,,55632,장수희망마을작은목욕탕,목욕장업 기타,I,자가,2,0,,N,2025-12-15 16:15:28,"전북특별자치도 장수군 장수읍 시장로 17, 장수희망마을작은목욕탕",Y,,,1,,영업,01,,01,2,목욕장업 기타,0633502247,,,,246752.626450368    ,238953.637644471    ,전북특별자치도 장수군 장수읍 장수리 465-6 전통식품전시판매장 ,2022-10-17 09:10:01
4751000,4751000-202-2013-00002,2013-11-13,영업/정상,,213.50,,55647,산서면 작은목욕탕,목욕장업 기타,I,자가,0,0,,N,2025-12-15 16:15:28,"전북특별자치도 장수군 산서면 비행로 39-7, 산서면 종합복지회관",N,,,,,영업,01,,01,2,목욕장업 기타,0633515003,,,,235888.116028554    ,231839.785516699    ,전북특별자치도 장수군 산서면 동화리 133-1 산서면 종합복지회관 ,2020-12-07 15:12:58
4751000,4751000-202-2016-00001,2016-03-11,영업/정상,,881.60,,55609,나봄온천,공동탕업,I,자가,2,1,0,N,2025-12-15 16:15:28,"전북특별자치도 장수군 천천면 승마1로 60-32, 나봄리조트",N,1,0,1,0,영업,01,0,01,2,공동탕업,0633538880,,,,246230.350650122    ,244825.470448332    ,전북특별자치도 장수군 천천면 월곡리 661-7 나봄리조트 ,2021-02-03 16:14:47
4751000,4751000-202-2012-00001,2012-05-10,영업/정상,,"2,435.47",,55625,(유)타코마장수관광농원,목욕장업 기타,I,자가,3,1,,N,2025-12-15 16:15:28,전북특별자치도 장수군 계남면 장수로 2662-11,Y,,,1,,영업,01,,01,2,목욕장업 기타,0633538200,,,,249732.379017623    ,241910.529003436    ,전북특별자치도 장수군 계남면 신전리 1454-45 ,2014-01-07 14:11:25
4761000,4761000-202-1988-00001,1988-12-16,영업/정상,,271.50,,55910,산수장목욕탕,공동탕업,I,,0,0,,N,2026-05-08 22:59:46,전북특별자치도 임실군 관촌면 사선로 45,N,,,0,0,영업,01,,01,0,공동탕업,,,,,224354.004212756    ,241638.987257088    ,전북특별자치도 임실군 관촌면 관촌리 457-1 ,2026-02-27 15:01:27
4761000,4761000-202-2002-00001,2002-10-15,영업/정상,,600.00,,55951,삼각지 건강타운,공동탕업,I,,0,0,,N,2026-05-08 22:59:45,전북특별자치도 임실군 오수면 충효로 2067,N,0,0,0,0,영업,01,,01,0,공동탕업,,,,,229796.618072181    ,227109.454078802    ,전북특별자치도 임실군 오수면 오수리 405-67 ,2025-08-13 10:28:03
4761000,4761000-202-2008-00001,2008-09-26,영업/정상,,450.00,,55926,청수탕,목욕장업 기타,I,자가,1,0,,N,2026-05-08 22:59:46,전북특별자치도 임실군 임실읍 봉황8길 6 (1)호,Y,,,1,,영업,01,,01,6,목욕장업 기타,0636445670,,,,225400.86029825     ,235047.379982467    ,전북특별자치도 임실군 임실읍 이도리 722-1(1) ,2012-02-22 15:51:37
4761000,4761000-202-2014-00001,2014-10-20,영업/정상,,139.68,,55904,운암면 작은목욕탕,공동탕업,I,자가,1,0,0,N,2026-05-08 22:59:45,전북특별자치도 임실군 운암면 임운로 1867,N,,,,,영업,01,0,01,1,공동탕업,0636402593,,,,214521.041705426    ,239938.560248721    ,,2016-03-28 09:41:52
4761000,4761000-202-2016-00004,2016-09-23,영업/정상,,137.69,,55911,신평면 작은목욕탕,공동탕업,I,자가,1,0,0,N,2026-05-08 22:59:45,전북특별자치도 임실군 신평면 석등슬치로 311,N,,,1,,영업,01,0,01,1,공동탕업,0636423718,,,,219872.237229286    ,239298.780880835    ,전북특별자치도 임실군 신평면 원천리 423 ,2016-09-23 16:15:25
4761000,4761000-202-2023-00001,2023-02-09,영업/정상,,440.28,,55934,청웅면 작은목욕탕,공동탕업,I,,1,0,0,N,2026-05-08 22:59:46,"전북특별자치도 임실군 청웅면 청웅로 141, 청웅복지회관",N,,,,,영업,01,0,01,0,공동탕업,0636433330,,,,,,전북특별자치도 임실군 청웅면 구고리 223-1 청웅복지회관 ,2023-02-09 15:51:42
4761000,4761000-202-2023-00002,2023-02-15,영업/정상,,199.75,,55946,삼계면 작은목욕탕,공동탕업,I,,2,0,0,N,2026-05-08 22:59:46,전북특별자치도 임실군 삼계면 충효로 1282,N,,,,,영업,01,0,01,0,공동탕업,0636404253,,,,224839.422429605    ,223123.779579871    ,전북특별자치도 임실군 삼계면 삼계리 841-8 ,2023-02-15 14:22:22
4761000,4761000-202-2016-00001,2016-01-22,영업/정상,,176.80,,55939,강진면 작은목욕탕,공동탕업,I,,0,0,0,N,2026-05-08 22:59:45,전북특별자치도 임실군 강진면 호국로 32-39,N,,,,,영업,01,0,01,1,공동탕업,0636402592,,,,214534.870392365    ,225459.19936276     ,전북특별자치도 임실군 강진면 갈담리 381 ,2016-01-22 16:27:49
4771000,4771000-202-2024-00001,2024-11-29,영업/정상,,326.81,,56006,만수불한증막,한증막업,I,자가,0,0,0,Y,2025-12-15 16:15:28,"전북특별자치도 순창군 쌍치면 만수길 110, 1층",Y,1,0,1,0,영업,01,0,01,0,한증막업,,,,,198410.589464175    ,223377.975855634    ,전북특별자치도 순창군 쌍치면 옥산리 177-3 ,2024-12-26 20:44:52
4771000,4771000-202-1992-00002,1992-09-02,영업/정상,,384.00,,56038,옥천목욕탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,전북특별자치도 순창군 순창읍 옥천동길 40,N,0,0,0,0,영업,01,,01,0,공동탕업,0636521173,,,,212335.150912871    ,208486.290052034    ,전북특별자치도 순창군 순창읍 순화리 462-1 ,2018-04-03 11:13:29
4771000,4771000-202-1998-00001,1998-06-11,영업/정상,,408.96,,56045,맥반석목욕탕,공동탕업,I,,4,1,,N,2025-12-15 16:15:28,전북특별자치도 순창군 순창읍 순창6길 10,N,4,1,4,1,영업,01,,01,,공동탕업,0636537765,,,,212939.803399519    ,208135.801741575    ,전북특별자치도 순창군 순창읍 566 ,2020-11-17 17:21:03
4771000,4771000-202-2009-00001,2009-11-03,영업/정상,,154.88,,56029,동계주민종합복지센터목욕탕,공동탕업,I,,0,0,,N,2025-12-15 16:15:28,전북특별자치도 순창군 동계면 동계1길 15,N,,,,,영업,01,,01,1,공동탕업,0636505724,,,,221955.58964616     ,215762.654747094    ,전북특별자치도 순창군 동계면 현포리 516 ,2020-12-14 14:21:21
4771000,4771000-202-2014-00001,2014-11-10,영업/정상,,144.00,,56053,금과면작은목욕탕,공동탕업,I,,2,0,0,N,2025-12-15 16:15:28,전북특별자치도 순창군 금과면 매우1길 14,Y,1,,1,,영업,01,0,01,1,공동탕업,0636505764,,,,207769.981656947    ,204502.226837871    ,전북특별자치도 순창군 금과면 매우리 136-4 ,2014-11-11 14:32:29
4771000,4771000-202-2014-00002,2014-11-10,영업/정상,,140.76,,56023,적성면 작은목욕탕,공동탕업,I,,1,0,0,N,2025-12-15 16:15:28,전북특별자치도 순창군 적성면 적성로 124,Y,1,,1,,영업,01,0,01,1,공동탕업,0636505737,,,,218757.634495834    ,210816.818057719    ,전북특별자치도 순창군 적성면 고원리 304-12 ,2014-11-11 14:31:55
4771000,4771000-202-2014-00003,2014-11-11,영업/정상,,168.46,,,쌍치면 작은목욕탕,공동탕업,I,자가,2,0,0,N,2025-12-15 16:15:28,전북특별자치도 순창군 쌍치면 쌍계로 30-4,Y,1,,1,,영업,01,0,01,1,공동탕업,0636505797,,,,,,전북특별자치도 순창군 쌍치면 쌍계리 309-5 ,2014-11-11 14:31:27
4771000,4771000-202-2014-00004,2014-12-08,영업/정상,,132.00,,56017,인계면작은목욕탕,공동탕업,I,자가,2,0,0,N,2025-12-15 16:15:28,전북특별자치도 순창군 인계면 인덕로 222,Y,,,1,,영업,01,0,01,1,공동탕업,0636505714,,,,212819.665797264    ,212420.29753871     ,전북특별자치도 순창군 인계면 도룡리 938-3 ,2014-12-08 14:14:35
4771000,4771000-202-2014-00005,2014-12-08,영업/정상,,114.30,,56025,유등면 작은목욕탕,공동탕업,I,자가,1,0,0,N,2025-12-15 16:15:28,전북특별자치도 순창군 유등면 외이2길 4,N,,,1,,영업,01,0,01,1,공동탕업,0636505747,,,,216864.215181821    ,206884.047768559    ,전북특별자치도 순창군 유등면 외이리 607-4 ,2014-12-08 14:57:36
4771000,4771000-202-2015-00001,2015-11-03,영업/정상,,201.00,,56005,복흥면 작은목욕탕,공동탕업,I,,0,0,0,N,2025-12-15 16:15:28,전북특별자치도 순창군 복흥면 추령로 1161,N,,,,,영업,01,0,01,1,공동탕업,0636505780,,,,193543.226059543    ,214758.696627257    ,전북특별자치도 순창군 복흥면 정산리 326-3 ,2015-11-03 12:15:27
4771000,4771000-202-2016-00001,2016-08-23,영업/정상,,150.21,,56054,풍산면작은목욕탕,공동탕업,I,,0,0,0,N,2025-12-15 16:15:28,전북특별자치도 순창군 풍산면 금풍로 1006-9,N,,,,,영업,01,0,01,1,공동탕업,0636505750,,,,212521.484394106    ,204057.265429758    ,전북특별자치도 순창군 풍산면 반월리 30-41 ,2016-08-23 11:24:40
4771000,4771000-202-2016-00002,2016-08-23,영업/정상,,149.94,,56020,팔덕면작은목욕탕,공동탕업,I,,0,0,0,N,2025-12-15 16:15:28,전북특별자치도 순창군 팔덕면 강천로 352,N,,,,,영업,01,0,01,1,공동탕업,0636505777,,,,208591.492519132    ,210386.535184897    ,전북특별자치도 순창군 팔덕면 용산리 341 ,2016-08-23 11:38:21
4771000,4771000-202-2018-00001,2018-11-27,영업/정상,,137.97,,56012,구림면작은목욕탕,공동탕업,I,,0,0,0,N,2025-12-15 16:15:28,전북특별자치도 순창군 구림면 연산2길 16,N,1,,1,,영업,01,0,01,1,공동탕업,0636505804,,,,209250.057181058    ,216837.435624792    ,전북특별자치도 순창군 구림면 운남리 252 ,2018-11-27 13:52:49
4771000,4771000-202-2022-00001,2022-04-13,영업/정상,,"1,064.81",,56020,강천힐링스파,목욕장업 기타,I,,2,1,0,N,2025-12-15 16:15:28,전북특별자치도 순창군 팔덕면 광덕로 681,N,1,0,1,0,영업,01,0,01,1,목욕장업 기타,0636501552,,,,207726.464677675    ,211653.505311649    ,전북특별자치도 순창군 팔덕면 청계리 839 ,2023-02-02 15:10:23
4781000,4781000-202-1993-00002,1993-09-25,영업/정상,,490.82,,56452,선운산호텔목욕탕,공동탕업,I,,5,2,,N,2025-12-15 16:15:28,"전북특별자치도 고창군 아산면 중촌길 21, 선운산관광호텔",Y,,,,,영업,01,,01,2,공동탕업,0635613377,,,,162267.328524038    ,222766.489046605    ,전북특별자치도 고창군 아산면 삼인리 287-4 선운산관광호텔 ,2021-11-09 18:05:32
4781000,4781000-202-2023-00001,2023-01-13,영업/정상,,237.44,,56453,아산면 작은목욕탕,공동탕업,I,,1,0,0,N,2025-12-15 16:15:28,전북특별자치도 고창군 아산면 녹두로 795,Y,0,0,0,0,영업,01,0,01,2,공동탕업,0635608171,,,,166824.004404246    ,215734.113376165    ,전북특별자치도 고창군 아산면 상갑리 697 ,2023-01-27 17:00:51
4781000,4781000-202-2023-00002,2023-03-20,영업/정상,,211.20,,56444,고수면 작은목욕탕,공동탕업,I,,0,0,0,N,2025-12-15 16:15:28,"전북특별자치도 고창군 고수면 남고창산단로 108-13, 고수복합문화 체육센터",Y,0,0,0,0,영업,01,0,01,2,공동탕업,0635608154,,,,,,전북특별자치도 고창군 고수면 봉산리 1814 고수복합문화 체육센터 ,2023-11-09 09:39:49
4781000,4781000-202-2000-00002,2000-03-31,영업/정상,,703.80,,56408,구시포 해수탕,한증막업,I,,1,0,,N,2025-12-15 16:15:28,"전북특별자치도 고창군 상하면 진암구시포로 540, 구시포해수찜월드",Y,1,0,1,0,영업,01,,01,2,한증막업,0635613323,,,,148768.337023496    ,216414.601648023    ,전북특별자치도 고창군 상하면 자룡리 524-2 구시포해수찜월드 ,2018-09-12 13:26:19
4781000,4781000-202-2002-00002,2002-10-23,영업/정상,,611.20,,56436,황토건강목욕탕,공동탕업+찜질시설서비스영업,I,,2,0,,N,2025-12-15 16:15:28,"전북특별자치도 고창군 고창읍 보릿골로 127-8, 황토찜질방",Y,2,0,2,0,영업,01,,01,2,공동탕업+찜질시설서비스영업,,,,,172171.419011585    ,215339.08536159     ,전북특별자치도 고창군 고창읍 읍내리 670 황토찜질방 ,2022-10-12 15:28:35
4781000,4781000-202-2012-00001,2012-04-06,영업/정상,,219.45,,56411,흥덕황토한증막,한증막업,I,임대,1,0,,N,2025-12-15 16:15:28,전북특별자치도 고창군 흥덕면 공판장길 74,Y,1,0,1,0,영업,01,,01,2,한증막업,0635630082,,,,171779.078412113    ,227833.158740871    ,전북특별자치도 고창군 흥덕면 후포리 134 ,2022-01-06 11:03:50
4781000,4781000-202-2012-00002,2012-06-29,영업/정상,,"2,491.29",,56451,석정온천휴스파,공동탕업,I,자가,1,1,,N,2025-12-15 16:15:28,전북특별자치도 고창군 고창읍 석정2로 173,Y,1,0,1,0,영업,01,,01,2,공동탕업,0635607500,,,,176443.895143518    ,214766.839761114    ,전북특별자치도 고창군 고창읍 석정리 733 외1필지 ,2023-08-25 17:44:12
4781000,4781000-202-2013-00002,2013-04-29,영업/정상,,102.80,,56468,작은행복목욕탕,목욕장업 기타,I,자가,1,0,,N,2025-12-15 16:15:28,전북특별자치도 고창군 대산면 대산시장길 19-2,N,1,0,1,0,영업,01,,01,1,목욕장업 기타,0635628360,,,,163592.057289171    ,204632.848631087    ,전북특별자치도 고창군 대산면 매산리 169-2 외4필지 ,2024-11-01 18:18:11
4781000,4781000-202-2013-00003,2013-08-28,영업/정상,,242.84,,56460,공음면작은목욕탕,공동탕업,I,자가,2,0,,N,2025-12-15 16:15:28,전북특별자치도 고창군 공음면 왕제산로 89,N,1,0,1,0,영업,01,,01,1,공동탕업,0635628243,,,,155940.391872868    ,208926.848507013    ,전북특별자치도 고창군 공음면 칠암리 575-7 ,2024-10-24 18:06:47
4781000,4781000-202-2013-00004,2013-08-28,영업/정상,,144.80,,56402,해리면 건강목욕탕,공동탕업,I,자가,2,0,,N,2025-12-15 16:15:28,전북특별자치도 고창군 해리면 해리중앙로 130,N,1,0,1,0,영업,01,,01,1,공동탕업,0635628307,,,,158050.314203522    ,218322.568686426    ,"전북특별자치도 고창군 해리면 하련리 319-1 ,320 ",2021-11-26 17:28:32
4781000,4781000-202-2013-00005,2013-09-10,영업/정상,,129.10,,56415,흥덕나눔목욕탕,공동탕업,I,자가,3,0,,N,2025-12-15 16:15:28,전북특별자치도 고창군 흥덕면 선운대로 3718-1,Y,1,,1,,영업,01,,01,1,공동탕업,0635628422,,,,172636.468184931    ,224331.279022297    ,전북특별자치도 고창군 흥덕면 흥덕리 559-1 ,2022-01-06 11:02:16
4781000,4781000-202-2013-00006,2013-11-04,영업/정상,,97.10,,56455,무장면작은목욕탕,공동탕업,I,임대,1,0,,N,2025-12-15 16:15:28,전북특별자치도 고창군 무장면 영선길 8-1,N,1,0,1,0,영업,01,,01,1,공동탕업,0635628213,,,,159955.218400408    ,212858.374125938    ,전북특별자치도 고창군 무장면 무장리 85-6 ,2024-09-24 10:52:04
4781000,4781000-202-2014-00001,2014-04-08,영업/정상,,383.64,,56400,심원소나무불한증막,공동탕업,I,자가,3,0,,N,2025-12-15 16:15:28,전북특별자치도 고창군 심원면 선운대로 2232,N,2,,1,,영업,01,,01,2,공동탕업,0635630066,,,,161557.640185118    ,226707.095003469    ,전북특별자치도 고창군 심원면 하전리 45 ,2018-01-31 17:03:22
4781000,4781000-202-2014-00002,2014-11-18,영업/정상,,106.15,,56416,부안면작은목욕탕,공동탕업,I,,1,0,0,N,2025-12-15 16:15:28,전북특별자치도 고창군 부안면 중흥서당촌길 34-17,N,1,,1,,영업,01,0,01,1,공동탕업,0635613145,,,,169967.631323923    ,223868.226137079    ,전북특별자치도 고창군 부안면 오산리 313-2 ,2014-11-18 17:46:47
4781000,4781000-202-2015-00001,2015-02-26,영업/정상,,108.35,,56420,성내면작은목욕탕,공동탕업,I,,2,0,0,N,2025-12-15 16:15:28,전북특별자치도 고창군 성내면 낙산로 433-9,Y,1,,1,,영업,01,0,01,1,공동탕업,,,,,176429.18085761     ,226499.772302075    ,전북특별자치도 고창군 성내면 양계리 697-2 ,2022-10-13 17:41:59
4781000,4781000-202-2015-00002,2015-06-25,영업/정상,,84.96,,56465,성송면 작은목욕탕,공동탕업,I,자가,2,0,0,N,2025-12-15 16:15:28,전북특별자치도 고창군 성송면 대성로 763-8,Y,1,0,1,0,영업,01,0,01,1,공동탕업,0635611348,,,,167659.631957939    ,207191.41358513     ,전북특별자치도 고창군 성송면 판정리 36-7 ,2024-11-01 18:22:17
4781000,4781000-202-2015-00003,2015-09-18,영업/정상,,145.25,,56409,상하면 작은목욕탕,공동탕업,I,임대,1,0,1,N,2025-12-15 16:15:28,전북특별자치도 고창군 상하면 명동2길 16,Y,1,0,1,0,영업,01,1,01,1,공동탕업,0635610929,,,,153841.482677729    ,216363.48526046     ,전북특별자치도 고창군 상하면 하장리 929-7 ,2022-05-12 15:02:04
4781000,4781000-202-2015-00004,2015-10-14,영업/정상,,147.09,,56400,심원면작은목욕탕,공동탕업,I,임대,1,0,0,N,2025-12-15 16:15:28,전북특별자치도 고창군 심원면 연화1길 13-1,Y,1,0,1,0,영업,01,0,01,1,공동탕업,0635632390,,,,159359.210945819    ,224989.077729853    ,전북특별자치도 고창군 심원면 연화리 700-7 ,2021-11-29 09:22:59
4781000,4781000-202-2016-00001,2016-09-23,영업/정상,,472.23,,56451,힐링온천바이휴스파,공동탕업,U,,1,1,0,N,2026-05-07 03:03:03,"전북특별자치도 고창군 고창읍 석정2로 207-35, 힐링스파",N,0,0,1,0,영업,01,0,01,2,공동탕업,0635607301,,,,176838.543868886    ,214723.915475728    ,전북특별자치도 고창군 고창읍 석정리 744-20 힐링스파 ,2026-05-06 13:17:18
4781000,4781000-202-2020-00001,2020-11-17,영업/정상,,630.01,,56407,파머스빌리지 스파,공동탕업,I,,1,0,0,N,2025-12-15 16:15:28,전북특별자치도 고창군 상하면 상하농원길 6-36,N,,,,,영업,01,0,01,2,공동탕업,0635613698,,,,150193.764951964    ,216280.328987812    ,전북특별자치도 고창군 상하면 용정리 1399-1 ,2024-07-15 17:27:44
4781000,4781000-202-2021-00001,2021-05-13,영업/정상,,110.56,,56422,신림작은목욕탕,공동탕업,I,,1,0,1,N,2025-12-15 16:15:28,전북특별자치도 고창군 신림면 신림로 192,N,1,,1,,영업,01,1,01,1,공동탕업,,,,,174399.691446358    ,220976.181468834    ,전북특별자치도 고창군 신림면 무림리 64-3 ,2021-05-13 10:42:11
4781000,4781000-202-2022-00001,2022-10-04,영업/정상,,289.88,,56423,아마존 한증막,공동탕업,I,,1,0,0,Y,2025-12-15 16:15:28,전북특별자치도 고창군 신림면 왕림로 93-7,Y,0,0,1,0,영업,01,0,01,2,공동탕업,,,,,173090.242489908    ,218470.893015009    ,전북특별자치도 고창군 신림면 세곡리 465 ,2025-10-15 17:00:03
